Date;CAC 40;SP500
22.06.2009;3123.25;908.349976
19.06.2009;3221.27002;909.23999
18.06.2009;3194.060059;929.22998
17.06.2009;3161.139893;907.390015
16.06.2009;3213.949951;919.530029
15.06.2009;3219.580078;903.799988
12.06.2009;3326.139893;907.23999
11.06.2009;3334.939941;877.52002
10.06.2009;3315.27002;872.809998
09.06.2009;3296.72998;873.640015
08.06.2009;3289.659912;855.159973
05.06.2009;3339.050049;857.51001
04.06.2009;3312.030029;866.22998
03.06.2009;3309.649902;851.919983
02.06.2009;3378.040039;843.549988
01.06.2009;3379.48999;850.080017
29.05.2009;3277.649902;832.390015
28.05.2009;3263.699951;869.599976
27.05.2009;3294.860107;865.299988
26.05.2009;3270.090088;852.059998
25.05.2009;3236.159912;841.5
22.05.2009;3227.969971;858.72998
21.05.2009;3217.409912;856.559998
20.05.2009;3303.370117;825.159973
19.05.2009;3274.959961;815.549988
18.05.2009;3245.389893;835.47998
15.05.2009;3169.050049;842.5
14.05.2009;3156.290039;834.380005
13.05.2009;3152.899902;811.080017
12.05.2009;3231.100098;797.869995
11.05.2009;3248.669922;787.530029
08.05.2009;3312.590088;815.940002
07.05.2009;3251.52002;832.859985
06.05.2009;3283.51001;813.880005
05.05.2009;3225;806.119995
04.05.2009;3237.969971;822.919983
30.04.2009;3159.850098;768.539978
29.04.2009;3116.939941;784.039978
28.04.2009;3051.02002;794.349976
27.04.2009;3102.429932;778.119995
24.04.2009;3102.850098;753.890015
23.04.2009;3008.620117;756.549988
22.04.2009;3025.23999;750.73999
21.04.2009;2973.939941;721.359985
20.04.2009;2969.399902;719.599976
17.04.2009;3091.959961;676.530029
16.04.2009;3038.179932;683.380005
15.04.2009;2985.73999;682.549988
14.04.2009;3000.219971;712.869995
09.04.2009;2974.179932;696.330017
08.04.2009;2921.060059;700.820007
07.04.2009;2902.310059;735.090027
06.04.2009;2929.75;752.830017
03.04.2009;2958.73999;764.900024
02.04.2009;2992.060059;773.140015
01.04.2009;2839.610107;743.330017
31.03.2009;2807.340088;770.049988
30.03.2009;2719.340088;778.940002
27.03.2009;2840.620117;788.419983
26.03.2009;2892.070068;789.169983
25.03.2009;2893.449951;826.840027
24.03.2009;2874.389893;835.190002
23.03.2009;2869.570068;833.73999
20.03.2009;2791.139893;827.159973
19.03.2009;2776.98999;869.890015
18.03.2009;2760.340088;868.599976
17.03.2009;2767.280029;845.849976
16.03.2009;2791.659912;832.22998
13.03.2009;2705.629883;838.51001
12.03.2009;2694.25;825.440002
11.03.2009;2674.199951;825.880005
10.03.2009;2663.679932;845.140015
09.03.2009;2519.290039;874.090027
06.03.2009;2534.449951;845.710022
05.03.2009;2569.629883;836.570007
04.03.2009;2675.679932;831.950012
03.03.2009;2554.550049;827.5
02.03.2009;2581.459961;840.23999
27.02.2009;2702.47998;805.219971
26.02.2009;2744.840088;850.119995
25.02.2009;2696.919922;843.73999
24.02.2009;2708.050049;842.619995
23.02.2009;2727.870117;871.789978
20.02.2009;2750.550049;870.26001
19.02.2009;2872.600098;890.349976
18.02.2009;2874.070068;909.72998
17.02.2009;2875.22998;906.650024
16.02.2009;2962.219971;934.700012
13.02.2009;2997.860107;927.450012
12.02.2009;2964.340088;931.799988
11.02.2009;3027.719971;903.25
10.02.2009;3020.75;890.640015
09.02.2009;3134.870117;869.419983
06.02.2009;3122.790039;872.799988
05.02.2009;3066.290039;868.150024
04.02.2009;3068.98999;863.159973
03.02.2009;2982.389893;871.630005
02.02.2009;2930.050049;887.880005
30.01.2009;2973.919922;885.280029
29.01.2009;3009.75;904.419983
28.01.2009;3076.01001;913.179993
27.01.2009;2954.530029;868.570007
26.01.2009;2955.370117;879.72998
23.01.2009;2849.139893;873.590027
22.01.2009;2869.620117;899.23999
21.01.2009;2905.570068;888.669983
20.01.2009;2925.280029;909.700012
19.01.2009;2989.689941;876.070007
16.01.2009;3016.75;845.219971
15.01.2009;2995.879883;870.73999
14.01.2009;3052;848.809998
13.01.2009;3197.889893;816.210022
12.01.2009;3246.120117;896.23999
09.01.2009;3299.5;887.679993
08.01.2009;3324.330078;857.390015
07.01.2009;3346.090088;851.809998
06.01.2009;3396.219971;800.030029
05.01.2009;3359.919922;752.440002
02.01.2009;3349.689941;806.580017
31.12.2008;3217.969971;859.119995
30.12.2008;3217.129883;850.75
29.12.2008;3130.719971;873.289978
24.12.2008;3116.209961;911.289978
23.12.2008;3128.409912;852.299988
22.12.2008;3151.360107;898.950012
19.12.2008;3225.899902;919.210022
18.12.2008;3234.149902;930.98999
17.12.2008;3241.919922;904.880005
16.12.2008;3251.659912;952.77002
15.12.2008;3185.659912;1005.75
12.12.2008;3213.600098;966.299988
11.12.2008;3306.129883;968.75
10.12.2008;3320.310059;954.090027
09.12.2008;3297.800049;930.090027
08.12.2008;3247.47998;940.51001
05.12.2008;2988.01001;848.919983
04.12.2008;3161.159912;876.77002
03.12.2008;3166.649902;908.109985
02.12.2008;3152.899902;896.780029
01.12.2008;3080.429932;955.049988
28.11.2008;3262.679932;985.400024
27.11.2008;3250.389893;940.549988
26.11.2008;3169.850098;946.429993
25.11.2008;3209.560059;907.840027
24.11.2008;3172.110107;998.01001
21.11.2008;2881.26001;1003.349976
20.11.2008;2980.419922;899.219971
19.11.2008;3087.889893;909.919983
18.11.2008;3217.399902;984.940002
17.11.2008;3182.030029;996.22998
14.11.2008;3291.469971;1056.890015
13.11.2008;3269.459961;1099.22998
12.11.2008;3233.959961;1114.280029
11.11.2008;3336.409912;1161.060059
10.11.2008;3505.75;1166.359985
07.11.2008;3469.120117;1106.420044
06.11.2008;3387.25;1213.27002
05.11.2008;3618.110107;1209.180054
04.11.2008;3691.090088;1185.869995
03.11.2008;3527.969971;1188.219971
31.10.2008;3487.070068;1207.089966
30.10.2008;3407.820068;1255.079956
29.10.2008;3402.570068;1206.51001
28.10.2008;3114.919922;1156.390015
27.10.2008;3067.350098;1213.599976
24.10.2008;3193.790039;1192.699951
23.10.2008;3310.870117;1251.699951
22.10.2008;3298.179932;1249.050049
21.10.2008;3475.399902;1232.040039
20.10.2008;3448.51001;1224.51001
17.10.2008;3329.919922;1267.790039
16.10.2008;3181;1242.310059
15.10.2008;3381.070068;1236.829956
14.10.2008;3628.52002;1274.97998
13.10.2008;3531.5;1277.579956
10.10.2008;3176.48999;1282.829956
09.10.2008;3442.699951;1300.680054
08.10.2008;3496.889893;1281.660034
07.10.2008;3732.219971;1271.51001
06.10.2008;3711.97998;1266.839966
03.10.2008;4080.75;1292.199951
02.10.2008;3963.280029;1277.719971
01.10.2008;4054.540039;1274.540039
30.09.2008;4032.100098;1266.689941
29.09.2008;3953.47998;1278.599976
26.09.2008;4163.379883;1298.199951
25.09.2008;4226.810059;1292.930054
24.09.2008;4114.540039;1285.829956
23.09.2008;4139.819824;1289.589966
22.09.2008;4223.509766;1305.319946
19.09.2008;4324.870117;1296.319946
18.09.2008;3957.860107;1266.069946
17.09.2008;4000.110107;1289.189941
16.09.2008;4087.399902;1284.880005
15.09.2008;4168.970215;1249.01001
12.09.2008;4332.660156;1260.310059
11.09.2008;4249.069824;1267.380005
10.09.2008;4283.660156;1284.26001
09.09.2008;4293.339844;1263.199951
08.09.2008;4340.180176;1234.369995
05.09.2008;4196.660156;1257.76001
04.09.2008;4304.009766;1252.540039
03.09.2008;4447.129883;1282.189941
02.09.2008;4539.069824;1277
01.09.2008;4472.129883;1260
29.08.2008;4482.600098;1260.680054
28.08.2008;4461.490234;1260.319946
27.08.2008;4373.080078;1245.359985
26.08.2008;4368.549805;1214.910034
25.08.2008;4355.870117;1228.300049
22.08.2008;4400.450195;1239.48999
21.08.2008;4304.609863;1253.390015
20.08.2008;4365.870117;1244.689941
19.08.2008;4332.790039;1273.699951
18.08.2008;4448.839844;1252.310059
15.08.2008;4453.620117;1262.900024
14.08.2008;4420.910156;1261.52002
13.08.2008;4402.970215;1284.910034
12.08.2008;4518.47998;1280
11.08.2008;4538.490234;1278.380005
08.08.2008;4491.850098;1283.150024
07.08.2008;4457.430176;1321.969971
06.08.2008;4448.330078;1314.290039
05.08.2008;4386.350098;1318
04.08.2008;4280.629883;1317.930054
01.08.2008;4314.339844;1342.829956
31.07.2008;4392.359863;1337.810059
30.07.2008;4400.549805;1350.930054
29.07.2008;4320.490234;1360.140015
28.07.2008;4324.450195;1360.030029
25.07.2008;4377.180176;1339.869995
24.07.2008;4347.990234;1335.48999
23.07.2008;4408.740234;1358.439941
22.07.2008;4327.259766;1361.76001
21.07.2008;4327.140137;1360.680054
18.07.2008;4299.359863;1404.050049
17.07.2008;4225.990234;1377.199951
16.07.2008;4112.450195;1377.650024
15.07.2008;4061.149902;1385.670044
14.07.2008;4142.529785;1400.380005
11.07.2008;4100.640137;1398.26001
10.07.2008;4231.560059;1390.839966
09.07.2008;4339.660156;1385.349976
08.07.2008;4275.609863;1375.930054
07.07.2008;4342.589844;1394.349976
04.07.2008;4266;1390.709961
03.07.2008;4343.990234;1413.400024
02.07.2008;4296.47998;1426.630005
01.07.2008;4341.209961;1425.349976
30.06.2008;4434.850098;1423.569946
27.06.2008;4397.319824;1408.660034
26.06.2008;4426.189941;1403.040039
25.06.2008;4536.290039;1403.579956
24.06.2008;4473.759766;1388.280029
23.06.2008;4511.370117;1397.680054
20.06.2008;4509.27002;1392.569946
19.06.2008;4591.390137;1418.26001
18.06.2008;4618.75;1407.48999
17.06.2008;4686.330078;1413.900024
16.06.2008;4657.740234;1409.339966
13.06.2008;4682.299805;1385.589966
12.06.2008;4672.299805;1390.939941
11.06.2008;4660.910156;1396.369995
10.06.2008;4761.080078;1397.839966
09.06.2008;4799.379883;1388.819946
06.06.2008;4795.319824;1379.930054
05.06.2008;4907.060059;1375.939941
04.06.2008;4915.069824;1388.170044
03.06.2008;4983.709961;1390.329956
02.06.2008;4935.209961;1365.560059
30.05.2008;5014.279785;1364.709961
29.05.2008;4975.899902;1334.430054
28.05.2008;4971.109863;1328.319946
27.05.2008;4906.560059;1332.829956
26.05.2008;4937.839844;1360.550049
23.05.2008;4933.77002;1354.48999
22.05.2008;5028.740234;1365.540039
21.05.2008;5027.549805;1372.540039
20.05.2008;5054.879883;1370.400024
19.05.2008;5142.100098;1369.310059
16.05.2008;5078.040039;1367.530029
15.05.2008;5057.509766;1370.180054
14.05.2008;5055.240234;1322.699951
13.05.2008;4998.669922;1315.219971
12.05.2008;4976.209961;1325.76001
09.05.2008;4960.560059;1341.130005
08.05.2008;5055.580078;1352.98999
07.05.2008;5075.310059;1349.880005
06.05.2008;5040.919922;1329.51001
05.05.2008;5063.359863;1298.420044
02.05.2008;5069.709961;1330.73999
30.04.2008;4996.540039;1276.599976
29.04.2008;4977.100098;1288.140015
28.04.2008;5012.75;1315.47998
25.04.2008;4978.209961;1308.77002
24.04.2008;4929.549805;1320.650024
23.04.2008;4944.649902;1273.369995
22.04.2008;4872.640137;1293.369995
21.04.2008;4910.350098;1304.339966
18.04.2008;4961.689941;1333.699951
17.04.2008;4862.140137;1326.75
16.04.2008;4855.100098;1331.339966
15.04.2008;4780.680176;1330.630005
14.04.2008;4766.490234;1367.680054
11.04.2008;4797.930176;1380.02002
10.04.2008;4859.419922;1381.290039
09.04.2008;4874.970215;1371.800049
08.04.2008;4912.689941;1353.109985
07.04.2008;4944.600098;1342.530029
04.04.2008;4900.879883;1360.030029
03.04.2008;4887.870117;1348.780029
02.04.2008;4911.970215;1349.98999
01.04.2008;4866;1348.859985
31.03.2008;4707.069824;1367.209961
28.03.2008;4695.919922;1348.859985
27.03.2008;4719.529785;1339.130005
26.03.2008;4676.680176;1331.290039
25.03.2008;4692;1336.910034
20.03.2008;4533.720215;1326.449951
19.03.2008;4555.950195;1336.640015
18.03.2008;4582.589844;1380.819946
17.03.2008;4431.040039;1395.420044
14.03.2008;4592.149902;1378.550049
13.03.2008;4630.189941;1355.810059
12.03.2008;4697.100098;1362.300049
11.03.2008;4627.689941;1353.959961
10.03.2008;4566.990234;1330.609985
07.03.2008;4618.959961;1352.069946
06.03.2008;4678.049805;1338.599976
05.03.2008;4756.419922;1310.5
04.03.2008;4675.910156;1325.189941
03.03.2008;4742.660156;1333.25
29.02.2008;4790.660156;1373.199951
28.02.2008;4865.22998;1380.949951
27.02.2008;4968.819824;1416.25
26.02.2008;4973.069824;1401.02002
25.02.2008;4919.259766;1420.329956
22.02.2008;4824.549805;1409.130005
21.02.2008;4858.850098;1390.189941
20.02.2008;4812.810059;1416.180054
19.02.2008;4885.830078;1411.630005
18.02.2008;4861.799805;1447.160034
15.02.2008;4771.790039;1447.160034
14.02.2008;4858.649902;1468.359985
13.02.2008;4855.399902;1478.48999
12.02.2008;4840.709961;1476.27002
11.02.2008;4682.700195;1497.660034
08.02.2008;4709.649902;1496.449951
07.02.2008;4723.799805;1484.459961
06.02.2008;4816.430176;1460.119995
05.02.2008;4776.859863;1453
04.02.2008;4973.640137;1454.97998
01.02.2008;4978.060059;1445.900024
31.01.2008;4869.790039;1467.949951
30.01.2008;4873.569824;1488.410034
29.01.2008;4941.450195;1486.589966
28.01.2008;4848.299805;1477.650024
25.01.2008;4878.120117;1515.959961
24.01.2008;4915.290039;1504.660034
23.01.2008;4636.759766;1507.339966
22.01.2008;4842.540039;1485.01001
21.01.2008;4744.450195;1462.790039
18.01.2008;5092.399902;1472.420044
17.01.2008;5157.089844;1481.140015
16.01.2008;5225.390137;1469.719971
15.01.2008;5250.819824;1469.02002
14.01.2008;5403.509766;1428.22998
11.01.2008;5371.410156;1407.219971
10.01.2008;5400.430176;1440.699951
09.01.2008;5435.419922;1416.77002
08.01.2008;5495.669922;1439.699951
07.01.2008;5452.830078;1433.27002
04.01.2008;5446.790039;1458.73999
03.01.2008;5546.080078;1451.150024
02.01.2008;5550.359863;1470.579956
31.12.2007;5614.080078;1481.050049
28.12.2007;5627.25;1439.180054
27.12.2007;5627.47998;1453.699951
24.12.2007;5614.279785;1474.77002
21.12.2007;5602.77002;1475.619995
20.12.2007;5511.450195;1520.27002
19.12.2007;5497.419922;1502.170044
18.12.2007;5509.370117;1509.650024
17.12.2007;5514.879883;1508.439941
14.12.2007;5605.359863;1549.380005
13.12.2007;5590.910156;1531.02002
12.12.2007;5743.319824;1540.97998
11.12.2007;5724.759766;1535.280029
10.12.2007;5750.919922;1514.400024
07.12.2007;5718.75;1515.880005
06.12.2007;5673.759766;1519.589966
05.12.2007;5659.069824;1506.329956
04.12.2007;5547.209961;1500.630005
03.12.2007;5629.459961;1540.079956
30.11.2007;5670.569824;1541.23999
29.11.2007;5598.109863;1538.530029
28.11.2007;5561.209961;1548.709961
27.11.2007;5434.169922;1561.800049
26.11.2007;5458.390137;1554.410034
23.11.2007;5521.169922;1562.469971
22.11.2007;5416.100098;1565.150024
21.11.2007;5381.299805;1552.579956
20.11.2007;5506.680176;1557.589966
19.11.2007;5432.569824;1542.839966
16.11.2007;5523.629883;1539.589966
15.11.2007;5561.129883;1546.630005
14.11.2007;5613.600098;1547.040039
13.11.2007;5538.910156;1526.75
12.11.2007;5535.560059;1531.380005
09.11.2007;5524.180176;1525.420044
08.11.2007;5631.629883;1517.209961
07.11.2007;5683.220215;1517.72998
06.11.2007;5709.419922;1525.75
05.11.2007;5684.620117;1518.75
02.11.2007;5720.419922;1529.030029
01.11.2007;5730.919922;1519.780029
31.10.2007;5847.950195;1476.650024
30.10.2007;5803.930176;1484.25
29.10.2007;5836.189941;1483.949951
26.10.2007;5794.870117;1471.560059
25.10.2007;5760.299805;1471.48999
24.10.2007;5674.669922;1451.699951
23.10.2007;5705.049805;1453.550049
22.10.2007;5661.27002;1478.550049
19.10.2007;5740.47998;1472.290039
18.10.2007;5767.240234;1489.420044
17.10.2007;5818.799805;1473.98999
16.10.2007;5774.359863;1457.640015
15.10.2007;5807.439941;1463.76001
12.10.2007;5843.950195;1432.359985
11.10.2007;5862.830078;1466.790039
10.10.2007;5838.490234;1479.369995
09.10.2007;5861.930176;1462.5
08.10.2007;5829.399902;1464.069946
05.10.2007;5843.240234;1447.119995
04.10.2007;5804.390137;1445.550049
03.10.2007;5806.180176;1445.939941
02.10.2007;5799.27002;1411.27002
01.10.2007;5773.259766;1406.699951
28.09.2007;5715.689941;1426.540039
27.09.2007;5733.370117;1452.920044
26.09.2007;5690.77002;1453.640015
25.09.2007;5641.589844;1453.089966
24.09.2007;5692.490234;1497.48999
21.09.2007;5700.649902;1476.709961
20.09.2007;5688.759766;1467.670044
19.09.2007;5730.819824;1433.060059
18.09.2007;5549.350098;1472.199951
17.09.2007;5439.370117;1465.810059
14.09.2007;5538.919922;1455.27002
13.09.2007;5565.970215;1473.910034
12.09.2007;5508.009766;1458.949951
11.09.2007;5478.939941;1482.660034
10.09.2007;5386.430176;1518.089966
07.09.2007;5430.100098;1511.040039
06.09.2007;5576.620117;1541.569946
05.09.2007;5551.549805;1534.099976
04.09.2007;5672.720215;1553.079956
03.09.2007;5651.27002;1546.170044
31.08.2007;5662.700195;1549.369995
30.08.2007;5592.529785;1549.52002
29.08.2007;5520.02002;1552.5
28.08.2007;5474.169922;1547.699951
27.08.2007;5590.540039;1518.76001
24.08.2007;5569.379883;1510.119995
23.08.2007;5523.330078;1531.849976
22.08.2007;5518.169922;1530.439941
21.08.2007;5418.779785;1525.400024
20.08.2007;5399.379883;1524.869995
17.08.2007;5363.629883;1519.430054
16.08.2007;5265.470215;1503.349976
15.08.2007;5442.720215;1505.709961
14.08.2007;5478.660156;1506.339966
13.08.2007;5569.279785;1492.890015
10.08.2007;5448.629883;1497.73999
09.08.2007;5624.779785;1502.560059
08.08.2007;5749.290039;1522.189941
07.08.2007;5620.399902;1512.839966
06.08.2007;5532.990234;1533.699951
03.08.2007;5597.890137;1531.050049
02.08.2007;5682.069824;1532.910034
01.08.2007;5654.299805;1522.969971
31.07.2007;5751.080078;1515.670044
30.07.2007;5646.359863;1493
27.07.2007;5643.959961;1509.119995
26.07.2007;5675.049805;1507.670044
25.07.2007;5837.109863;1490.719971
24.07.2007;5907.470215;1517.380005
23.07.2007;6009.160156;1530.949951
20.07.2007;5957.160156;1539.180054
19.07.2007;6065.5;1536.339966
18.07.2007;5995.970215;1530.619995
17.07.2007;6099.209961;1530.22998
16.07.2007;6125.600098;1518.109985
13.07.2007;6117.959961;1515.72998
12.07.2007;6103.049805;1507.51001
11.07.2007;6001.089844;1522.280029
10.07.2007;6019.220215;1524.119995
09.07.2007;6104.660156;1525.099976
06.07.2007;6102.689941;1522.75
05.07.2007;6059.529785;1512.75
04.07.2007;6098.080078;1514.140015
03.07.2007;6069.839844;1501.189941
02.07.2007;6026.950195;1503.150024
29.06.2007;6054.930176;1505.849976
28.06.2007;6006.310059;1491.469971
27.06.2007;5941.669922;1512.579956
26.06.2007;5953.359863;1507.719971
25.06.2007;6002.850098;1509.47998
22.06.2007;6023.25;1505.619995
21.06.2007;6029.790039;1502.390015
20.06.2007;6093.290039;1495.920044
19.06.2007;6071.669922;1486.300049
18.06.2007;6087.149902;1482.369995
15.06.2007;6105.279785;1494.069946
14.06.2007;6047.22998;1494.25
13.06.2007;5934.27002;1495.420044
12.06.2007;5898.160156;1480.410034
11.06.2007;5940.089844;1480.930054
08.06.2007;5883.290039;1484.349976
07.06.2007;5890.490234;1470.72998
06.06.2007;5977.870117;1472.5
05.06.2007;6078.540039;1471.47998
04.06.2007;6125.810059;1468.329956
01.06.2007;6168.149902;1452.849976
31.05.2007;6104;1447.800049
30.05.2007;6042.149902;1438.869995
29.05.2007;6056.390137;1448.390015
28.05.2007;6071.470215;1444.609985
25.05.2007;6057.490234;1443.76001
24.05.2007;6048.310059;1439.369995
23.05.2007;6120.200195;1437.77002
22.05.2007;6089.720215;1424.550049
21.05.2007;6089.910156;1420.859985
18.05.2007;6101.140137;1422.530029
17.05.2007;6027;1417.22998
16.05.2007;6017.910156;1428.609985
15.05.2007;6049.759766;1437.5
14.05.2007;6026.419922;1436.109985
11.05.2007;6050.629883;1434.540039
10.05.2007;6012.759766;1435.040039
09.05.2007;6051.629883;1410.939941
08.05.2007;6034.25;1402.060059
07.05.2007;6071.47998;1386.949951
04.05.2007;6068.830078;1392.280029
03.05.2007;6004.279785;1387.170044
02.05.2007;5990.129883;1377.949951
30.04.2007;5960.040039;1406.599976
27.04.2007;5930.77002;1402.839966
26.04.2007;5944.439941;1401.890015
25.04.2007;5947.330078;1391.969971
24.04.2007;5886.029785;1395.410034
23.04.2007;5917.319824;1374.119995
20.04.2007;5938.899902;1387.170044
19.04.2007;5829.040039;1403.170044
18.04.2007;5835.950195;1406.819946
17.04.2007;5858.140137;1399.040039
16.04.2007;5861.970215;1449.369995
13.04.2007;5789.339844;1451.189941
12.04.2007;5748.939941;1456.380005
11.04.2007;5751.919922;1457.630005
10.04.2007;5766.27002;1459.680054
05.04.2007;5741.379883;1455.540039
04.04.2007;5739.009766;1456.810059
03.04.2007;5711.910156;1455.300049
02.04.2007;5645.560059;1444.26001
30.03.2007;5634.160156;1433.369995
29.03.2007;5631.529785;1438.060059
28.03.2007;5552.689941;1448.310059
27.03.2007;5587.060059;1450.02002
26.03.2007;5576.299805;1448
23.03.2007;5634.75;1446.98999
22.03.2007;5598.370117;1448.390015
21.03.2007;5502.180176;1445.939941
20.03.2007;5503.27002;1438.23999
19.03.2007;5458.950195;1428.819946
16.03.2007;5382.160156;1420.619995
15.03.2007;5389.850098;1422.180054
14.03.2007;5296.220215;1423.900024
13.03.2007;5432.939941;1440.130005
12.03.2007;5496.069824;1427.98999
09.03.2007;5537.839844;1422.949951
08.03.2007;5524.259766;1430.5
07.03.2007;5455.069824;1426.369995
06.03.2007;5437.129883;1430.619995
05.03.2007;5385.029785;1431.900024
02.03.2007;5424.700195;1430.72998
01.03.2007;5458.399902;1423.819946
28.02.2007;5516.319824;1414.849976
27.02.2007;5588.390137;1412.109985
26.02.2007;5762.540039;1412.839966
23.02.2007;5716.379883;1409.709961
22.02.2007;5707.859863;1418.339966
21.02.2007;5694.560059;1416.599976
20.02.2007;5713.450195;1418.300049
19.02.2007;5739.899902;1424.72998
16.02.2007;5713.589844;1426.839966
15.02.2007;5720.879883;1416.900024
14.02.2007;5725.839844;1410.76001
13.02.2007;5682.689941;1418.300049
12.02.2007;5643.950195;1423.530029
09.02.2007;5692.450195;1425.550049
08.02.2007;5665.100098;1422.47998
07.02.2007;5703;1427.089966
06.02.2007;5676.779785;1425.48999
05.02.2007;5681.109863;1413.209961
02.02.2007;5677.299805;1411.560059
01.02.2007;5662.25;1413.040039
31.01.2007;5608.310059;1409.839966
30.01.2007;5645.589844;1407.290039
29.01.2007;5619.700195;1412.900024
26.01.2007;5582.299805;1414.76001
25.01.2007;5609.200195;1409.119995
24.01.2007;5638.080078;1396.709961
23.01.2007;5575.069824;1400.630005
22.01.2007;5579.779785;1399.47998
19.01.2007;5614.700195;1386.719971
18.01.2007;5555.040039;1381.959961
17.01.2007;5561.779785;1400.949951
16.01.2007;5591.540039;1406.089966
15.01.2007;5631.080078;1402.810059
12.01.2007;5617.620117;1400.5
11.01.2007;5609.799805;1401.199951
10.01.2007;5501.950195;1399.76001
09.01.2007;5533.029785;1396.569946
08.01.2007;5518.589844;1393.219971
05.01.2007;5517.350098;1384.420044
04.01.2007;5574.560059;1380.900024
03.01.2007;5610.919922;1378.329956
02.01.2007;5617.709961;1385.719971
29.12.2006;5541.759766;1382.839966
28.12.2006;5533.359863;1379.780029
27.12.2006;5540.009766;1364.300049
22.12.2006;5453.939941;1367.339966
21.12.2006;5510.390137;1367.810059
20.12.2006;5514.419922;1377.939941
19.12.2006;5484.759766;1377.930054
18.12.2006;5530.319824;1377.339966
15.12.2006;5541.620117;1389.079956
14.12.2006;5509.580078;1382.219971
13.12.2006;5475.850098;1377.380005
12.12.2006;5426.819824;1377.02002
11.12.2006;5427.560059;1368.599976
08.12.2006;5384.160156;1366.959961
07.12.2006;5379.209961;1365.800049
06.12.2006;5350.620117;1364.050049
05.12.2006;5359.689941;1369.060059
04.12.2006;5296.080078;1365.619995
01.12.2006;5254.049805;1362.829956
30.11.2006;5327.640137;1349.949951
29.11.2006;5381.25;1353.420044
28.11.2006;5306.240234;1350.660034
27.11.2006;5308.649902;1349.589966
24.11.2006;5389.459961;1353.219971
23.11.2006;5424.859863;1350.199951
22.11.2006;5452.490234;1334.109985
21.11.2006;5459.350098;1331.319946
20.11.2006;5454.740234;1335.849976
17.11.2006;5439.709961;1338.880005
16.11.2006;5505.720215;1336.589966
15.11.2006;5511.529785;1336.349976
14.11.2006;5476.279785;1326.369995
13.11.2006;5490.560059;1314.780029
10.11.2006;5447.5;1318.030029
09.11.2006;5448.600098;1325.180054
08.11.2006;5437.160156;1317.640015
07.11.2006;5437.779785;1321.180054
06.11.2006;5402.359863;1319.660034
03.11.2006;5336.299805;1316.280029
02.11.2006;5310.069824;1318.069946
01.11.2006;5370.859863;1313
31.10.2006;5348.72998;1299.540039
30.10.2006;5362.22998;1298.920044
27.10.2006;5396.029785;1294.02002
26.10.2006;5433.790039;1300.26001
25.10.2006;5422.279785;1313.25
24.10.2006;5404.540039;1311.01001
23.10.2006;5411.810059;1303.819946
20.10.2006;5375.350098;1305.369995
19.10.2006;5359.740234;1304.280029
18.10.2006;5361.290039;1301.780029
17.10.2006;5302.990234;1295.089966
16.10.2006;5361.970215;1296.060059
13.10.2006;5353.22998;1292.98999
12.10.2006;5361.509766;1298.819946
11.10.2006;5313.189941;1297.52002
10.10.2006;5309.790039;1302.300049
09.10.2006;5284.740234;1297.47998
06.10.2006;5282.060059;1295.430054
05.10.2006;5288.529785;1285.579956
04.10.2006;5256.549805;1268.209961
03.10.2006;5219.790039;1266.73999
02.10.2006;5243.129883;1271.810059
29.09.2006;5250.009766;1265.949951
28.09.2006;5250.009766;1271.47998
27.09.2006;5243.100098;1275.77002
26.09.2006;5219.589844;1279.359985
25.09.2006;5146.490234;1280.27002
22.09.2006;5141.950195;1277.410034
21.09.2006;5208.319824;1270.920044
20.09.2006;5192.740234;1276.660034
19.09.2006;5115.990234;1278.550049
18.09.2006;5146.959961;1263.199951
15.09.2006;5144.879883;1268.400024
14.09.2006;5123.850098;1268.880005
13.09.2006;5137.930176;1260.910034
12.09.2006;5125.970215;1240.290039
11.09.2006;5058.310059;1249.130005
08.09.2006;5073.569824;1259.810059
07.09.2006;5060.089844;1236.859985
06.09.2006;5115.52002;1234.48999
05.09.2006;5172.850098;1236.199951
04.09.2006;5203.240234;1242.280029
01.09.2006;5183.450195;1258.599976
31.08.2006;5165.040039;1272.430054
30.08.2006;5182.790039;1267.339966
29.08.2006;5160.319824;1265.47998
28.08.2006;5148.52002;1274.079956
25.08.2006;5111.129883;1270.910034
24.08.2006;5112.850098;1280.189941
23.08.2006;5082.72998;1270.199951
22.08.2006;5128.330078;1272.869995
21.08.2006;5104.649902;1246
18.08.2006;5135.689941;1239.199951
17.08.2006;5144.839844;1250.560059
16.08.2006;5137.310059;1244.5
15.08.2006;5115.02002;1245.599976
14.08.2006;5046.930176;1252.199951
11.08.2006;4985.52002;1240.119995
10.08.2006;4976.640137;1240.130005
09.08.2006;5025.149902;1251.540039
08.08.2006;4967.950195;1256.160034
07.08.2006;4956.339844;1230.040039
04.08.2006;5040.950195;1223.689941
03.08.2006;4983.680176;1237.439941
02.08.2006;5026.25;1252.300049
01.08.2006;4948.22998;1257.930054
31.07.2006;5009.419922;1256.150024
28.07.2006;5028.509766;1263.849976
27.07.2006;5001.209961;1265.290039
26.07.2006;4943;1288.219971
25.07.2006;4933.120117;1285.709961
24.07.2006;4914.930176;1270.089966
21.07.2006;4818.549805;1259.869995
20.07.2006;4865.040039;1280.160034
19.07.2006;4846.540039;1272.880005
18.07.2006;4734.540039;1258.569946
17.07.2006;4750.080078;1256.579956
14.07.2006;4780.790039;1262.069946
